customer_id,end_date,txn_date,transactions,running_balance,min_balance,max_balance,avg_balance,monthly_balance
144,2020-02-29,2020-02-18,-725,-1775,-4625,559,-2492.6154,-3280
144,2020-02-29,2020-02-22,-1505,-3280,-4625,559,-2492.6154,-3280
144,2020-03-31,2020-03-20,-118,-3398,-4625,559,-2492.6154,-3046
144,2020-03-31,2020-03-24,316,-3082,-4625,559,-2492.6154,-3046
144,2020-03-31,2020-03-31,36,-3046,-4625,559,-2492.6154,-3046
144,2020-04-30,2020-04-02,-763,-3809,-4625,559,-2492.6154,-4395
144,2020-04-30,2020-04-05,104,-3705,-4625,559,-2492.6154,-4395
144,2020-04-30,2020-04-07,-920,-4625,-4625,559,-2492.6154,-4395
144,2020-04-30,2020-04-10,230,-4395,-4625,559,-2492.6154,-4395
145,2020-01-31,2020-01-02,365,365,-4634,365,-2412.3750,-3051
145,2020-01-31,2020-01-06,-372,-7,-4634,365,-2412.3750,-3051
145,2020-01-31,2020-01-07,-591,-598,-4634,365,-2412.3750,-3051
145,2020-01-31,2020-01-08,-972,-1570,-4634,365,-2412.3750,-3051
145,2020-01-31,2020-01-13,-373,-1943,-4634,365,-2412.3750,-3051
145,2020-01-31,2020-01-19,-112,-2055,-4634,365,-2412.3750,-3051
145,2020-01-31,2020-01-27,-996,-3051,-4634,365,-2412.3750,-3051
145,2020-02-29,2020-02-01,-54,-3105,-4634,365,-2412.3750,-1970
145,2020-02-29,2020-02-11,-283,-3388,-4634,365,-2412.3750,-1970
145,2020-02-29,2020-02-15,-59,-3447,-4634,365,-2412.3750,-1970
145,2020-02-29,2020-02-19,753,-2694,-4634,365,-2412.3750,-1970
145,2020-02-29,2020-02-23,724,-1970,-4634,365,-2412.3750,-1970
145,2020-03-31,2020-03-02,-776,-2746,-4634,365,-2412.3750,-4119
145,2020-03-31,2020-03-03,-890,-3636,-4634,365,-2412.3750,-4119
145,2020-03-31,2020-03-12,-998,-4634,-4634,365,-2412.3750,-4119
145,2020-03-31,2020-03-24,515,-4119,-4634,365,-2412.3750,-4119
145,2020-04-30,NULL,0,-4119,-4634,365,-2412.3750,-4119
146,2020-01-31,2020-01-05,657,657,-4768,657,-2186.2143,-807
146,2020-01-31,2020-01-16,-266,391,-4768,657,-2186.2143,-807
146,2020-01-31,2020-01-22,-822,-431,-4768,657,-2186.2143,-807
146,2020-01-31,2020-01-27,-873,-1304,-4768,657,-2186.2143,-807
146,2020-01-31,2020-01-30,497,-807,-4768,657,-2186.2143,-807
146,2020-02-29,2020-02-06,-349,-1156,-4768,657,-2186.2143,-3267
146,2020-02-29,2020-02-15,-950,-2106,-4768,657,-2186.2143,-3267
146,2020-02-29,2020-02-17,-225,-2331,-4768,657,-2186.2143,-3267
146,2020-02-29,2020-02-22,-936,-3267,-4768,657,-2186.2143,-3267
146,2020-03-31,2020-03-03,-569,-3836,-4768,657,-2186.2143,-3781
146,2020-03-31,2020-03-14,-315,-4151,-4768,657,-2186.2143,-3781
146,2020-03-31,2020-03-20,-617,-4768,-4768,657,-2186.2143,-3781
146,2020-03-31,2020-03-29,987,-3781,-4768,657,-2186.2143,-3781
146,2020-04-30,2020-04-03,64,-3717,-4768,657,-2186.2143,-3717
147,2020-01-31,2020-01-15,600,600,600,1698,1262.0000,600
147,2020-02-29,2020-02-08,888,1488,600,1698,1262.0000,1698
147,2020-02-29,2020-02-25,210,1698,600,1698,1262.0000,1698
147,2020-03-31,NULL,0,1698,600,1698,1262.0000,1698
147,2020-04-30,NULL,0,NULL,600,1698,1262.0000,1698
148,2020-01-31,2020-01-12,88,88,-2815,88,-1840.1250,88
148,2020-02-29,2020-02-09,-941,-853,-2815,88,-1840.1250,-2467
148,2020-02-29,2020-02-13,-826,-1679,-2815,88,-1840.1250,-2467
148,2020-02-29,2020-02-17,-788,-2467,-2815,88,-1840.1250,-2467
148,2020-03-31,2020-03-17,-348,-2815,-2815,88,-1840.1250,-2076
148,2020-03-31,2020-03-28,739,-2076,-2815,88,-1840.1250,-2076
148,2020-04-30,2020-04-03,-113,-2189,-2815,88,-1840.1250,-2730
148,2020-04-30,2020-04-08,-541,-2730,-2815,88,-1840.1250,-2730
149,2020-01-31,2020-01-13,831,831,-231,1385,386.7273,344
149,2020-01-31,2020-01-26,-985,-154,-231,1385,386.7273,344
149,2020-01-31,2020-01-30,498,344,-231,1385,386.7273,344
149,2020-02-29,2020-02-28,-23,321,-231,1385,386.7273,321
149,2020-03-31,2020-03-02,732,1053,-231,1385,386.7273,-202
149,2020-03-31,2020-03-11,-490,563,-231,1385,386.7273,-202
149,2020-03-31,2020-03-15,822,1385,-231,1385,386.7273,-202
149,2020-03-31,2020-03-18,-825,560,-231,1385,386.7273,-202
149,2020-03-31,2020-03-19,-791,-231,-231,1385,386.7273,-202
149,2020-03-31,2020-03-24,15,-216,-231,1385,386.7273,-202
149,2020-03-31,2020-03-27,14,-202,-231,1385,386.7273,-202
149,2020-04-30,NULL,0,-202,-231,1385,386.7273,-202
150,2020-01-31,2020-01-04,69,69,-2429,69,-1217.2857,-600
150,2020-01-31,2020-01-05,-715,-646,-2429,69,-1217.2857,-600
150,2020-01-31,2020-01-15,-869,-1515,-2429,69,-1217.2857,-600
150,2020-01-31,2020-01-18,-176,-1691,-2429,69,-1217.2857,-600
150,2020-01-31,2020-01-22,166,-1525,-2429,69,-1217.2857,-600
150,2020-01-31,2020-01-27,925,-600,-2429,69,-1217.2857,-600
150,2020-02-29,2020-02-03,63,-537,-2429,69,-1217.2857,-1512
150,2020-02-29,2020-02-09,-546,-1083,-2429,69,-1217.2857,-1512
150,2020-02-29,2020-02-12,-371,-1454,-2429,69,-1217.2857,-1512
150,2020-02-29,2020-02-19,-264,-1718,-2429,69,-1217.2857,-1512
150,2020-02-29,2020-02-28,206,-1512,-2429,69,-1217.2857,-1512
150,2020-03-31,2020-03-20,715,-797,-2429,69,-1217.2857,-1604
150,2020-03-31,2020-03-24,-807,-1604,-2429,69,-1217.2857,-1604
150,2020-04-30,2020-04-01,-825,-2429,-2429,69,-1217.2857,-2429
151,2020-01-31,2020-01-10,58,58,-887,1367,188.7778,1367
151,2020-01-31,2020-01-21,387,445,-887,1367,188.7778,1367
151,2020-01-31,2020-01-23,922,1367,-887,1367,188.7778,1367
151,2020-02-29,2020-02-03,-640,727,-887,1367,188.7778,5
151,2020-02-29,2020-02-24,-722,5,-887,1367,188.7778,5
151,2020-03-31,2020-03-18,169,174,-887,1367,188.7778,-887
151,2020-03-31,2020-03-20,-428,-254,-887,1367,188.7778,-887
151,2020-03-31,2020-03-26,318,64,-887,1367,188.7778,-887
151,2020-03-31,2020-03-29,-951,-887,-887,1367,188.7778,-887
151,2020-04-30,NULL,0,-887,-887,1367,188.7778,-887
152,2020-01-31,2020-01-01,917,917,917,3233,1991.9091,1831
152,2020-01-31,2020-01-16,340,1257,917,3233,1991.9091,1831
152,2020-01-31,2020-01-17,264,1521,917,3233,1991.9091,1831
152,2020-01-31,2020-01-23,310,1831,917,3233,1991.9091,1831
152,2020-02-29,2020-02-04,1402,3233,917,3233,1991.9091,1902
152,2020-02-29,2020-02-09,-849,2384,917,3233,1991.9091,1902
152,2020-02-29,2020-02-13,-334,2050,917,3233,1991.9091,1902
152,2020-02-29,2020-02-15,812,2862,917,3233,1991.9091,1902
152,2020-02-29,2020-02-22,-960,1902,917,3233,1991.9091,1902
152,2020-03-31,2020-03-20,68,1970,917,3233,1991.9091,1984
152,2020-03-31,2020-03-28,14,1984,917,3233,1991.9091,1984
152,2020-04-30,NULL,0,1984,917,3233,1991.9091,1984
153,2020-01-31,2020-01-18,754,754,-2437,754,-1205.0526,-1954
153,2020-01-31,2020-01-22,-1574,-820,-2437,754,-1205.0526,-1954
153,2020-01-31,2020-01-23,-431,-1251,-2437,754,-1205.0526,-1954
153,2020-01-31,2020-01-26,-703,-1954,-2437,754,-1205.0526,-1954
153,2020-02-29,2020-02-01,-302,-2256,-2437,754,-1205.0526,-776
153,2020-02-29,2020-02-06,-181,-2437,-2437,754,-1205.0526,-776
153,2020-02-29,2020-02-07,664,-1773,-2437,754,-1205.0526,-776
153,2020-02-29,2020-02-08,-578,-2351,-2437,754,-1205.0526,-776
153,2020-02-29,2020-02-15,752,-1599,-2437,754,-1205.0526,-776
153,2020-02-29,2020-02-20,959,-640,-2437,754,-1205.0526,-776
153,2020-02-29,2020-02-24,353,-287,-2437,754,-1205.0526,-776
153,2020-02-29,2020-02-25,-107,-394,-2437,754,-1205.0526,-776
153,2020-02-29,2020-02-26,-382,-776,-2437,754,-1205.0526,-776
153,2020-03-31,2020-03-07,-683,-1459,-2437,754,-1205.0526,-1695
153,2020-03-31,2020-03-10,378,-1081,-2437,754,-1205.0526,-1695
153,2020-03-31,2020-03-21,-274,-1355,-2437,754,-1205.0526,-1695
153,2020-03-31,2020-03-23,683,-672,-2437,754,-1205.0526,-1695
153,2020-03-31,2020-03-27,-178,-850,-2437,754,-1205.0526,-1695
153,2020-03-31,2020-03-31,-845,-1695,-2437,754,-1205.0526,-1695
153,2020-04-30,NULL,0,-1695,-2437,754,-1205.0526,-1695
154,2020-01-31,2020-01-15,-681,-681,-2555,-467,-1400.2222,-1392
154,2020-01-31,2020-01-28,-447,-1128,-2555,-467,-1400.2222,-1392
154,2020-01-31,2020-01-31,-264,-1392,-2555,-467,-1400.2222,-1392
154,2020-02-29,2020-02-07,925,-467,-2555,-467,-1400.2222,-2340
154,2020-02-29,2020-02-08,-239,-706,-2555,-467,-1400.2222,-2340
154,2020-02-29,2020-02-09,-255,-961,-2555,-467,-1400.2222,-2340
154,2020-02-29,2020-02-13,-437,-1398,-2555,-467,-1400.2222,-2340
154,2020-02-29,2020-02-19,66,-1332,-2555,-467,-1400.2222,-2340
154,2020-02-29,2020-02-27,-219,-1551,-2555,-467,-1400.2222,-2340
154,2020-02-29,2020-02-28,86,-1465,-2555,-467,-1400.2222,-2340
154,2020-02-29,2020-02-29,-875,-2340,-2555,-467,-1400.2222,-2340
154,2020-03-31,2020-03-03,988,-1352,-2555,-467,-1400.2222,-2104
154,2020-03-31,2020-03-04,-12,-1364,-2555,-467,-1400.2222,-2104
154,2020-03-31,2020-03-15,663,-701,-2555,-467,-1400.2222,-2104
154,2020-03-31,2020-03-16,-988,-1689,-2555,-467,-1400.2222,-2104
154,2020-03-31,2020-03-19,-415,-2104,-2555,-467,-1400.2222,-2104
154,2020-04-30,2020-04-07,86,-2018,-2555,-467,-1400.2222,-2555
154,2020-04-30,2020-04-12,-537,-2555,-2555,-467,-1400.2222,-2555
155,2020-01-31,2020-01-10,712,712,-4530,712,-2368.6471,-996
155,2020-01-31,2020-01-19,-360,352,-4530,712,-2368.6471,-996
155,2020-01-31,2020-01-24,-717,-365,-4530,712,-2368.6471,-996
155,2020-01-31,2020-01-29,-631,-996,-4530,712,-2368.6471,-996
155,2020-02-29,2020-02-04,-295,-1291,-4530,712,-2368.6471,-2941
155,2020-02-29,2020-02-15,0,-1291,-4530,712,-2368.6471,-2941
155,2020-02-29,2020-02-20,-751,-2042,-4530,712,-2368.6471,-2941
155,2020-02-29,2020-02-29,-899,-2941,-4530,712,-2368.6471,-2941
155,2020-03-31,2020-03-07,-751,-3692,-4530,712,-2368.6471,-3377
155,2020-03-31,2020-03-16,-627,-4319,-4530,712,-2368.6471,-3377
155,2020-03-31,2020-03-19,747,-3572,-4530,712,-2368.6471,-3377
155,2020-03-31,2020-03-28,494,-3078,-4530,712,-2368.6471,-3377
155,2020-03-31,2020-03-29,396,-2682,-4530,712,-2368.6471,-3377
155,2020-03-31,2020-03-30,-595,-3277,-4530,712,-2368.6471,-3377
155,2020-03-31,2020-03-31,-100,-3377,-4530,712,-2368.6471,-3377
155,2020-04-30,2020-04-04,-501,-3878,-4530,712,-2368.6471,-4530
155,2020-04-30,2020-04-05,-652,-4530,-4530,712,-2368.6471,-4530
156,2020-01-31,2020-01-24,82,82,82,312,197.0000,82
156,2020-02-29,NULL,0,82,82,312,197.0000,82
156,2020-03-31,NULL,0,NULL,82,312,197.0000,82
156,2020-04-30,2020-04-08,230,312,82,312,197.0000,312
157,2020-01-31,2020-01-06,721,721,-611,2766,921.5000,138
157,2020-01-31,2020-01-28,-583,138,-611,2766,921.5000,138
157,2020-02-29,2020-02-29,-749,-611,-611,2766,921.5000,-611
157,2020-03-31,2020-03-01,941,330,-611,2766,921.5000,2766
157,2020-03-31,2020-03-06,517,847,-611,2766,921.5000,2766
157,2020-03-31,2020-03-09,395,1242,-611,2766,921.5000,2766
157,2020-03-31,2020-03-14,697,1939,-611,2766,921.5000,2766
157,2020-03-31,2020-03-18,827,2766,-611,2766,921.5000,2766
157,2020-04-30,NULL,0,2766,-611,2766,921.5000,2766
158,2020-01-31,2020-01-18,533,533,-1716,533,-667.3000,56
158,2020-01-31,2020-01-28,-477,56,-1716,533,-667.3000,56
158,2020-02-29,2020-02-08,-192,-136,-1716,533,-667.3000,-136
158,2020-03-31,2020-03-09,-799,-935,-1716,533,-667.3000,-1106
158,2020-03-31,2020-03-13,-235,-1170,-1716,533,-667.3000,-1106
158,2020-03-31,2020-03-16,-546,-1716,-1716,533,-667.3000,-1106
158,2020-03-31,2020-03-19,567,-1149,-1716,533,-667.3000,-1106
158,2020-03-31,2020-03-23,683,-466,-1716,533,-667.3000,-1106
158,2020-03-31,2020-03-27,-118,-584,-1716,533,-667.3000,-1106
158,2020-03-31,2020-03-29,-522,-1106,-1716,533,-667.3000,-1106
158,2020-04-30,NULL,0,-1106,-1716,533,-667.3000,-1106
159,2020-01-31,2020-01-04,669,669,-301,669,267.0000,-301
159,2020-01-31,2020-01-06,-236,433,-301,669,267.0000,-301
159,2020-01-31,2020-01-16,-734,-301,-301,669,267.0000,-301
159,2020-02-29,NULL,0,-301,-301,669,267.0000,-301
159,2020-03-31,NULL,0,NULL,-301,669,267.0000,-301
159,2020-04-30,NULL,0,NULL,-301,669,267.0000,-301
160,2020-01-31,2020-01-17,843,843,-702,1577,112.0769,843
160,2020-02-29,2020-02-04,734,1577,-702,1577,112.0769,543
160,2020-02-29,2020-02-11,-1827,-250,-702,1577,112.0769,543
160,2020-02-29,2020-02-13,18,-232,-702,1577,112.0769,543
160,2020-02-29,2020-02-21,421,189,-702,1577,112.0769,543
160,2020-02-29,2020-02-23,-632,-443,-702,1577,112.0769,543
160,2020-02-29,2020-02-26,986,543,-702,1577,112.0769,543
160,2020-03-31,2020-03-01,-459,84,-702,1577,112.0769,-69
160,2020-03-31,2020-03-23,767,851,-702,1577,112.0769,-69
160,2020-03-31,2020-03-28,-920,-69,-702,1577,112.0769,-69
160,2020-04-30,2020-04-04,-633,-702,-702,1577,112.0769,-307
160,2020-04-30,2020-04-11,75,-627,-702,1577,112.0769,-307
160,2020-04-30,2020-04-15,320,-307,-702,1577,112.0769,-307
161,2020-01-31,2020-01-08,-388,-388,-1977,390,-762.3158,-1121
161,2020-01-31,2020-01-09,-160,-548,-1977,390,-762.3158,-1121
161,2020-01-31,2020-01-15,-67,-615,-1977,390,-762.3158,-1121
161,2020-01-31,2020-01-21,-50,-665,-1977,390,-762.3158,-1121
161,2020-01-31,2020-01-25,-177,-842,-1977,390,-762.3158,-1121
161,2020-01-31,2020-01-29,-279,-1121,-1977,390,-762.3158,-1121
161,2020-02-29,2020-02-11,440,-681,-1977,390,-762.3158,-961
161,2020-02-29,2020-02-12,-743,-1424,-1977,390,-762.3158,-961
161,2020-02-29,2020-02-20,-553,-1977,-1977,390,-762.3158,-961
161,2020-02-29,2020-02-23,380,-1597,-1977,390,-762.3158,-961
161,2020-02-29,2020-02-29,636,-961,-1977,390,-762.3158,-961
161,2020-03-31,2020-03-02,832,-129,-1977,390,-762.3158,-291
161,2020-03-31,2020-03-11,342,213,-1977,390,-762.3158,-291
161,2020-03-31,2020-03-15,177,390,-1977,390,-762.3158,-291
161,2020-03-31,2020-03-16,-379,11,-1977,390,-762.3158,-291
161,2020-03-31,2020-03-21,-735,-724,-1977,390,-762.3158,-291
161,2020-03-31,2020-03-27,-722,-1446,-1977,390,-762.3158,-291
161,2020-03-31,2020-03-30,-243,-1689,-1977,390,-762.3158,-291
161,2020-03-31,2020-03-31,1398,-291,-1977,390,-762.3158,-291
161,2020-04-30,NULL,0,-291,-1977,390,-762.3158,-291
162,2020-01-31,2020-01-10,123,123,123,970,625.6667,123
162,2020-02-29,2020-02-01,847,970,123,970,625.6667,784
162,2020-02-29,2020-02-08,-186,784,123,970,625.6667,784
162,2020-03-31,NULL,0,784,123,970,625.6667,784
162,2020-04-30,NULL,0,NULL,123,970,625.6667,784
163,2020-01-31,2020-01-14,523,523,-4664,523,-2069.2143,-73
163,2020-01-31,2020-01-18,-596,-73,-4664,523,-2069.2143,-73
163,2020-02-29,2020-02-09,-118,-191,-4664,523,-2069.2143,-328
163,2020-02-29,2020-02-12,-137,-328,-4664,523,-2069.2143,-328
163,2020-03-31,2020-03-02,-197,-525,-4664,523,-2069.2143,-3116
163,2020-03-31,2020-03-09,-747,-1272,-4664,523,-2069.2143,-3116
163,2020-03-31,2020-03-14,-867,-2139,-4664,523,-2069.2143,-3116
163,2020-03-31,2020-03-26,-792,-2931,-4664,523,-2069.2143,-3116
163,2020-03-31,2020-03-27,-185,-3116,-4664,523,-2069.2143,-3116
163,2020-04-30,2020-04-02,-579,-3695,-4664,523,-2069.2143,-3055
163,2020-04-30,2020-04-03,-969,-4664,-4664,523,-2069.2143,-3055
163,2020-04-30,2020-04-04,622,-4042,-4664,523,-2069.2143,-3055
163,2020-04-30,2020-04-06,581,-3461,-4664,523,-2069.2143,-3055
163,2020-04-30,2020-04-07,406,-3055,-4664,523,-2069.2143,-3055
164,2020-01-31,2020-01-10,548,548,548,957,752.5000,548
164,2020-02-29,2020-02-16,409,957,548,957,752.5000,957
164,2020-03-31,NULL,0,957,548,957,752.5000,957
164,2020-04-30,NULL,0,NULL,548,957,752.5000,957
165,2020-01-31,2020-01-23,42,42,-4031,479,-1870.2000,-61
165,2020-01-31,2020-01-24,-393,-351,-4031,479,-1870.2000,-61
165,2020-01-31,2020-01-25,391,40,-4031,479,-1870.2000,-61
165,2020-01-31,2020-01-26,439,479,-4031,479,-1870.2000,-61
165,2020-01-31,2020-01-28,-540,-61,-4031,479,-1870.2000,-61
165,2020-02-29,2020-02-02,185,124,-4031,479,-1870.2000,-1088
165,2020-02-29,2020-02-08,250,374,-4031,479,-1870.2000,-1088
165,2020-02-29,2020-02-14,-593,-219,-4031,479,-1870.2000,-1088
165,2020-02-29,2020-02-25,-869,-1088,-4031,479,-1870.2000,-1088
165,2020-03-31,2020-03-03,-901,-1989,-4031,479,-1870.2000,-3701
165,2020-03-31,2020-03-05,-199,-2188,-4031,479,-1870.2000,-3701
165,2020-03-31,2020-03-17,-944,-3132,-4031,479,-1870.2000,-3701
165,2020-03-31,2020-03-21,-784,-3916,-4031,479,-1870.2000,-3701
165,2020-03-31,2020-03-22,215,-3701,-4031,479,-1870.2000,-3701
165,2020-04-30,2020-04-02,1116,-2585,-4031,479,-1870.2000,-3931
165,2020-04-30,2020-04-06,-985,-3570,-4031,479,-1870.2000,-3931
165,2020-04-30,2020-04-10,-297,-3867,-4031,479,-1870.2000,-3931
165,2020-04-30,2020-04-12,-164,-4031,-4031,479,-1870.2000,-3931
165,2020-04-30,2020-04-17,197,-3834,-4031,479,-1870.2000,-3931
165,2020-04-30,2020-04-21,-97,-3931,-4031,479,-1870.2000,-3931
166,2020-01-31,2020-01-22,957,957,957,1831,1484.6667,957
166,2020-02-29,2020-02-13,589,1546,957,1831,1484.6667,1546
166,2020-03-31,2020-03-11,285,1831,957,1831,1484.6667,1303
166,2020-03-31,2020-03-25,-528,1303,957,1831,1484.6667,1303
166,2020-04-30,2020-04-06,185,1488,957,1831,1484.6667,1783
166,2020-04-30,2020-04-13,295,1783,957,1831,1484.6667,1783
167,2020-01-31,2020-01-30,51,51,-1277,1354,189.8947,51
167,2020-02-29,2020-02-03,545,596,-1277,1354,189.8947,574
167,2020-02-29,2020-02-04,-12,584,-1277,1354,189.8947,574
167,2020-02-29,2020-02-06,101,685,-1277,1354,189.8947,574
167,2020-02-29,2020-02-09,669,1354,-1277,1354,189.8947,574
167,2020-02-29,2020-02-21,-88,1266,-1277,1354,189.8947,574
167,2020-02-29,2020-02-29,-692,574,-1277,1354,189.8947,574
167,2020-03-31,2020-03-02,-6,568,-1277,1354,189.8947,-566
167,2020-03-31,2020-03-03,14,582,-1277,1354,189.8947,-566
167,2020-03-31,2020-03-07,-244,338,-1277,1354,189.8947,-566
167,2020-03-31,2020-03-11,-804,-466,-1277,1354,189.8947,-566
167,2020-03-31,2020-03-13,-49,-515,-1277,1354,189.8947,-566
167,2020-03-31,2020-03-16,-51,-566,-1277,1354,189.8947,-566
167,2020-04-30,2020-04-02,-711,-1277,-1277,1354,189.8947,-748
167,2020-04-30,2020-04-07,766,-511,-1277,1354,189.8947,-748
167,2020-04-30,2020-04-18,942,431,-1277,1354,189.8947,-748
167,2020-04-30,2020-04-21,-10,421,-1277,1354,189.8947,-748
167,2020-04-30,2020-04-23,-180,241,-1277,1354,189.8947,-748
167,2020-04-30,2020-04-25,-989,-748,-1277,1354,189.8947,-748
168,2020-01-31,2020-01-13,114,114,-801,301,-251.0000,114
168,2020-02-29,2020-02-03,187,301,-801,301,-251.0000,-801
168,2020-02-29,2020-02-24,-919,-618,-801,301,-251.0000,-801
168,2020-02-29,2020-02-25,-183,-801,-801,301,-251.0000,-801
168,2020-03-31,NULL,0,-801,-801,301,-251.0000,-801
168,2020-04-30,NULL,0,NULL,-801,301,-251.0000,-801
169,2020-01-31,2020-01-10,628,628,-1226,906,-317.5714,-569
169,2020-01-31,2020-01-14,-601,27,-1226,906,-317.5714,-569
169,2020-01-31,2020-01-19,-268,-241,-1226,906,-317.5714,-569
169,2020-01-31,2020-01-25,-985,-1226,-1226,906,-317.5714,-569
169,2020-01-31,2020-01-29,657,-569,-1226,906,-317.5714,-569
169,2020-02-29,2020-02-06,176,-393,-1226,906,-317.5714,-1190
169,2020-02-29,2020-02-19,-417,-810,-1226,906,-317.5714,-1190
169,2020-02-29,2020-02-26,59,-751,-1226,906,-317.5714,-1190
169,2020-02-29,2020-02-28,-439,-1190,-1226,906,-317.5714,-1190
169,2020-03-31,2020-03-09,737,-453,-1226,906,-317.5714,9
169,2020-03-31,2020-03-15,-3,-456,-1226,906,-317.5714,9
169,2020-03-31,2020-03-16,529,73,-1226,906,-317.5714,9
169,2020-03-31,2020-03-22,-64,9,-1226,906,-317.5714,9
169,2020-04-30,2020-04-08,897,906,-1226,906,-317.5714,906
170,2020-01-31,2020-01-14,788,788,-1146,1127,-84.9091,-38
170,2020-01-31,2020-01-21,339,1127,-1146,1127,-84.9091,-38
170,2020-01-31,2020-01-28,-759,368,-1146,1127,-84.9091,-38
170,2020-01-31,2020-01-30,-406,-38,-1146,1127,-84.9091,-38
170,2020-02-29,2020-02-11,-335,-373,-1146,1127,-84.9091,-373
170,2020-03-31,2020-03-13,-773,-1146,-1146,1127,-84.9091,-137
170,2020-03-31,2020-03-15,1235,89,-1146,1127,-84.9091,-137
170,2020-03-31,2020-03-20,-226,-137,-1146,1127,-84.9091,-137
170,2020-04-30,2020-04-02,-392,-529,-1146,1127,-84.9091,-850
170,2020-04-30,2020-04-03,296,-233,-1146,1127,-84.9091,-850
170,2020-04-30,2020-04-04,-617,-850,-1146,1127,-84.9091,-850
171,2020-01-31,2020-01-17,471,471,-2366,471,-1181.5000,-197
171,2020-01-31,2020-01-21,-1065,-594,-2366,471,-1181.5000,-197
171,2020-01-31,2020-01-23,397,-197,-2366,471,-1181.5000,-197
171,2020-02-29,2020-02-02,-989,-1186,-2366,471,-1181.5000,-1400
171,2020-02-29,2020-02-12,451,-735,-2366,471,-1181.5000,-1400
171,2020-02-29,2020-02-24,-721,-1456,-2366,471,-1181.5000,-1400
171,2020-02-29,2020-02-26,699,-757,-2366,471,-1181.5000,-1400
171,2020-02-29,2020-02-29,-643,-1400,-2366,471,-1181.5000,-1400
171,2020-03-31,2020-03-18,-201,-1601,-2366,471,-1181.5000,-1921
171,2020-03-31,2020-03-22,-765,-2366,-2366,471,-1181.5000,-1921
171,2020-03-31,2020-03-24,445,-1921,-2366,471,-1181.5000,-1921
171,2020-04-30,2020-04-03,-297,-2218,-2366,471,-1181.5000,-911
171,2020-04-30,2020-04-06,548,-1670,-2366,471,-1181.5000,-911
171,2020-04-30,2020-04-12,759,-911,-2366,471,-1181.5000,-911
172,2020-01-31,2020-01-12,548,548,-1038,548,-293.0000,-174
172,2020-01-31,2020-01-14,-966,-418,-1038,548,-293.0000,-174
172,2020-01-31,2020-01-31,244,-174,-1038,548,-293.0000,-174
172,2020-02-29,NULL,0,-174,-1038,548,-293.0000,-174
172,2020-03-31,2020-03-10,59,-115,-1038,548,-293.0000,-1038
172,2020-03-31,2020-03-13,-446,-561,-1038,548,-293.0000,-1038
172,2020-03-31,2020-03-16,-477,-1038,-1038,548,-293.0000,-1038
172,2020-04-30,NULL,0,-1038,-1038,548,-293.0000,-1038
173,2020-01-31,2020-01-14,720,720,121,1784,1114.8000,1298
173,2020-01-31,2020-01-25,578,1298,121,1784,1114.8000,1298
173,2020-02-29,2020-02-04,486,1784,121,1784,1114.8000,1398
173,2020-02-29,2020-02-14,-383,1401,121,1784,1114.8000,1398
173,2020-02-29,2020-02-27,-3,1398,121,1784,1114.8000,1398
173,2020-03-31,2020-03-05,-708,690,121,1784,1114.8000,912
173,2020-03-31,2020-03-07,660,1350,121,1784,1114.8000,912
173,2020-03-31,2020-03-09,124,1474,121,1784,1114.8000,912
173,2020-03-31,2020-03-23,-562,912,121,1784,1114.8000,912
173,2020-04-30,2020-04-07,-791,121,121,1784,1114.8000,121
174,2020-01-31,2020-01-11,1142,1142,-2100,1142,-387.2000,1142
174,2020-02-29,2020-02-11,-821,321,-2100,1142,-387.2000,-98
174,2020-02-29,2020-02-23,-637,-316,-2100,1142,-387.2000,-98
174,2020-02-29,2020-02-25,218,-98,-2100,1142,-387.2000,-98
174,2020-03-31,2020-03-10,-540,-638,-2100,1142,-387.2000,-1135
174,2020-03-31,2020-03-15,-855,-1493,-2100,1142,-387.2000,-1135
174,2020-03-31,2020-03-18,-607,-2100,-2100,1142,-387.2000,-1135
174,2020-03-31,2020-03-20,965,-1135,-2100,1142,-387.2000,-1135
174,2020-04-30,2020-04-02,936,-199,-2100,1142,-387.2000,644
174,2020-04-30,2020-04-08,843,644,-2100,1142,-387.2000,644
175,2020-01-31,2020-01-14,300,300,-1932,963,-548.1250,-326
175,2020-01-31,2020-01-15,546,846,-1932,963,-548.1250,-326
175,2020-01-31,2020-01-20,53,899,-1932,963,-548.1250,-326
175,2020-01-31,2020-01-21,-35,864,-1932,963,-548.1250,-326
175,2020-01-31,2020-01-22,99,963,-1932,963,-548.1250,-326
